ofjobs,yearsexp,honors,volunteer,military,empholes,workinschool,email,computerskills,specialskills,firstname,expminreq,eoe,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,black,chicago,high,female,college,call_back
6,18,0,1,0,0,0,0,1,0,Allison,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Anne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,8,1,0,0,1,0,0,0,0,Brendan,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,26,0,0,0,0,0,0,0,0,Brett,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,18,0,1,0,0,0,0,1,0,Brett,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2,6,0,1,0,0,1,1,1,1,Brett,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,6,0,0,0,0,1,0,1,0,Ebony,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
5,26,0,0,0,0,0,0,0,0,Geoffrey,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,18,0,1,0,0,0,0,1,0,Jay,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6,18,0,1,0,0,0,0,1,0,Jill,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4,8,0,0,0,0,0,0,1,0,Keisha,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4,10,1,0,1,1,0,1,1,0,Keisha,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,8,0,0,0,0,0,0,1,0,Kenya,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,14,0,1,0,0,1,0,1,1,Kenya,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
5,26,0,0,0,0,0,0,0,0,Lakisha,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,8,0,0,0,0,0,0,1,0,Latoya,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
4,14,0,1,0,0,1,0,1,1,Latoya,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
6,18,0,1,0,0,0,0,1,0,Laurie,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4,8,0,0,0,0,0,0,1,0,Matthew,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,14,0,1,0,0,1,0,1,1,Rasheed,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
5,26,0,0,0,0,0,0,0,0,Sarah,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Sarah,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
5,26,0,0,0,0,0,0,0,0,Tamika,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,14,0,1,0,0,1,0,1,1,Tanisha,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
6,8,0,1,0,0,1,1,1,0,Tanisha,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
3,10,0,0,0,1,0,0,0,0,Tremayne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,8,0,0,0,0,1,1,1,0,Lakisha,5,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
4,8,0,1,0,1,0,1,1,1,Meredith,5,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
4,9,0,0,0,0,1,0,1,0,Anne,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,9,0,1,0,1,1,1,1,0,Latonya,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
3,12,0,0,0,0,1,1,1,0,Sarah,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,15,0,0,0,1,1,0,1,1,Tamika,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
3,5,1,0,0,1,1,1,1,0,Jill,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
4,11,0,0,0,1,0,0,1,0,Keisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
3,3,0,1,1,0,1,1,1,0,Lakisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
2,6,0,0,0,0,0,0,1,0,Meredith,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3,4,1,0,0,1,1,1,1,0,Jill,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
4,5,0,0,0,1,0,0,1,0,Keisha,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
3,4,0,1,1,0,1,1,1,0,Lakisha,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
2,6,0,0,0,0,0,0,1,0,Meredith,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3,7,0,0,0,0,0,0,0,0,Carrie,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,3,0,1,0,0,1,1,1,1,Greg,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3,3,0,0,0,0,0,0,1,1,Kenya,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,4,0,1,0,0,0,1,1,1,Tremayne,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3,4,0,0,0,0,0,0,0,1,Kenya,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
3,7,0,0,0,1,0,0,0,0,Neil,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,11,0,0,1,1,0,1,1,1,Emily,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2,10,0,0,0,1,0,0,1,0,Jill,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
1,12,0,0,0,0,1,0,1,0,Latonya,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,10,0,1,0,0,1,1,1,0,Tanisha,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,5,0,0,0,1,0,0,1,0,Ebony,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
3,5,0,0,0,0,1,1,1,0,Kristen,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
4,6,0,1,0,1,0,1,1,1,Latonya,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0
4,5,0,0,0,1,1,0,1,0,Laurie,,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2,4,0,0,0,1,0,0,1,0,Anne,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,6,0,1,0,0,1,1,1,0,Emily,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2,25,0,0,0,1,0,0,1,0,Keisha,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
4,21,0,0,0,1,1,1,1,0,Tanisha,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,6,0,0,0,0,1,1,1,1,Allison,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Kristen,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4,4,0,0,0,0,1,0,1,0,Latonya,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
3,5,0,1,0,0,1,1,1,0,Tanisha,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
4,9,0,0,0,0,1,0,1,0,Aisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3,4,0,0,0,1,0,0,1,0,Allison,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
3,5,0,0,0,1,0,0,1,0,Anne,some,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,5,0,0,0,0,0,0,1,1,Latonya,some,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
5,4,0,0,1,1,0,1,1,1,Latoya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
3,4,1,0,0,1,1,1,1,0,Sarah,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
3,5,0,1,0,0,1,1,1,1,Aisha,some,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
4,7,0,0,0,1,0,0,0,1,Anne,some,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0
3,9,0,0,0,1,1,0,0,1,Latoya,some,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
3,7,0,1,0,0,1,1,1,1,Laurie,some,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
4,9,0,0,0,0,1,0,1,0,Anne,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3,10,0,0,0,0,1,1,1,1,Carrie,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
2,9,1,0,0,1,0,0,1,0,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
3,10,0,1,0,0,1,1,1,0,Lakisha,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
4,16,0,0,0,0,0,1,1,0,Allison,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
5,12,0,1,0,1,1,1,1,0,Keisha,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4,11,0,0,0,1,0,0,1,0,Kristen,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2,13,0,0,0,1,0,0,1,0,Tanisha,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
5,4,0,1,0,1,1,1,1,1,Aisha,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
4,4,0,0,0,1,0,0,1,0,Emily,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
4,5,0,0,0,0,0,0,1,0,Latonya,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
6,4,0,0,0,0,1,1,1,1,Sarah,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
5,12,0,1,0,1,1,1,1,0,Geoffrey,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
4,3,0,0,0,1,0,0,1,1,Kareem,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
3,6,0,0,0,0,0,0,1,0,Kristen,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6,4,0,0,0,0,1,1,1,1,Rasheed,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
4,7,0,0,0,0,0,0,1,0,Todd,some,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,5,0,1,0,1,1,0,1,1,Tyrone,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2,6,0,0,0,0,1,0,1,0,Brendan,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4,2,0,0,0,0,0,0,1,0,Jamal,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
4,6,0,1,0,1,0,1,1,1,Matthew,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
2,4,0,1,0,0,1,0,0,1,Meredith,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,4,0,1,0,0,1,1,0,0,Rasheed,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
5,11,0,1,0,1,1,1,1,0,Tremayne,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
4,6,0,1,0,0,1,1,1,0,Anne,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5,6,0,1,0,1,1,1,1,0,Ebony,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,6,0,0,0,0,0,0,1,0,Kristen,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
2,6,0,0,0,0,1,0,1,0,Tamika,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
3,4,0,1,0,0,1,1,0,1,Aisha,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
2,6,0,0,0,0,1,0,1,0,Allison,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
5,8,0,1,0,1,1,1,1,0,Emily,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,4,0,1,0,1,0,1,1,1,Kristen,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
4,8,0,1,0,0,1,1,1,0,Latoya,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4,6,0,0,0,0,0,0,1,0,Tamika,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
2,3,0,0,0,0,1,0,1,0,Aisha,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
4,7,0,0,0,0,1,1,0,1,Anne,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
4,2,0,0,0,1,0,0,1,0,Emily,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
3,6,0,0,0,0,0,0,0,1,Jill,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
6,4,0,0,0,0,1,1,1,1,Keisha,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
2,6,1,0,0,0,0,0,0,1,Lakisha,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
2,7,0,0,0,0,1,0,1,0,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
4,9,0,1,0,0,1,1,1,0,Kenya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
2,15,0,0,0,0,1,0,1,0,Kristen,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
4,12,0,1,0,0,1,1,1,0,Meredith,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
3,6,0,0,0,1,0,0,0,0,Aisha,some,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
4,4,0,1,0,0,1,1,1,0,Anne,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2,6,1,0,0,0,0,0,0,1,Emily,some,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
6,7,0,0,0,0,1,1,1,1,Emily,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,6,0,0,0,1,0,0,1,1,Kenya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
2,5,0,0,0,0,1,1,1,1,Latonya,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4,7,0,1,0,0,1,1,1,0,Anne,7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2,7,0,0,0,0,1,1,1,1,Emily,7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
4,8,0,0,0,1,0,0,1,1,Keisha,7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
6,7,0,0,0,0,1,1,1,1,Tamika,7,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0
3,3,0,1,0,1,1,0,1,0,Anne,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,3,0,1,0,0,1,1,1,0,Emily,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
4,5,0,1,0,0,1,1,1,0,Keisha,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,4,0,0,0,1,0,0,1,0,Kenya,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,6,0,1,1,1,0,1,1,0,Latoya,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,3,0,1,0,1,1,1,1,1,Neil,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
4,6,0,0,0,1,1,0,1,0,Aisha,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
3,2,0,1,1,0,1,1,1,0,Anne,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
3,4,0,0,0,1,0,0,1,0,Emily,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
4,21,0,1,0,1,0,1,1,1,Tamika,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
2,5,1,0,0,1,0,0,1,0,Carrie,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2,5,0,0,0,0,0,0,1,1,Jill,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
3,5,0,0,0,0,1,1,1,1,Keisha,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,4,0,0,0,1,0,0,1,0,Latonya,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,5,0,1,0,0,1,1,1,0,Sarah,,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3,5,0,0,0,0,0,0,0,0,Tyrone,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,6,0,0,0,0,1,1,1,1,Carrie,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
3,6,0,0,0,1,0,0,1,1,Emily,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
4,6,0,0,0,1,1,0,1,0,Latoya,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,6,0,0,0,0,1,1,1,0,Tanisha,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,3,0,1,1,0,1,1,1,0,Aisha,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
3,16,0,0,0,0,1,1,1,0,Kristen,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3,6,0,0,0,1,0,0,1,0,Lakisha,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
4,6,0,0,0,1,1,0,1,0,Laurie,,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
5,7,0,0,1,1,0,1,1,1,Allison,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
4,4,0,0,0,1,1,0,1,0,Jill,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
4,11,0,0,0,1,0,0,1,0,Keisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
2,5,0,0,0,1,1,1,0,0,Kristen,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
4,2,0,0,0,0,1,1,1,0,Lakisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,5,0,0,0,0,0,1,0,0,Leroy,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
3,4,0,1,0,0,1,1,0,1,Brad,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3,6,0,1,0,1,0,1,1,0,Keisha,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
3,5,0,1,0,0,1,1,1,0,Allison,some,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
2,6,0,0,0,0,0,0,1,0,Carrie,some,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,4,0,1,1,0,1,1,1,0,Latonya,some,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
4,6,0,0,0,0,1,0,1,0,Latoya,some,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
4,6,0,0,0,0,1,0,1,0,Carrie,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,4,0,0,0,0,0,0,1,0,Ebony,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,4,0,1,0,0,1,1,1,0,Latonya,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
3,4,0,1,0,0,1,1,0,1,Laurie,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
3,4,0,1,1,0,1,1,1,0,Meredith,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3,6,0,1,0,1,0,1,1,0,Tremayne,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1,12,0,0,0,0,1,0,1,0,Allison,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
3,16,0,0,0,0,1,1,1,0,Carrie,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3,7,0,0,0,0,1,1,1,0,Lakisha,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,15,0,0,0,1,0,0,1,0,Tamika,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
3,1,0,0,0,0,1,0,0,1,Anne,0.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,11,1,0,0,0,1,1,1,1,Darnell,0.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,1,0,0,0,1,0,1,1,1,Greg,0.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2,3,0,0,0,1,0,0,1,1,Tamika,0.5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
